objective_0,objective_1,raw_output_0,raw_output_1,knob_0,knob_1,knob_2,knob_3,knob_4,knob_5,knob_6,knob_7,knob_8,knob_9,knob_10,knob_11,metric_0,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6,metric_7,metric_8,metric_9,metric_10,metric_11,metric_12,metric_13,metric_14,metric_15,metric_16,metric_17,metric_18,metric_19,metric_20,metric_21,metric_22,metric_23
0.418781769,0.8697037273,0.4029648065,0.1687450014,0.1111111111,0.4444444444,0.6666666667,0.1,0.4,1,0.4,0.6,0.625,0.1111111111,0.2222222222,0.2222222222,0.7603413495,0.3611496168,0.676881745,0.0304115019,0.1792958502,0.1603634632,0.1435825373,0.2281790863,0.1223878295,0.2920128937,0.6768817494,0.3186695229,0.1920792311,0.014818407,0,0.6085728688,0.3186820893,0.273198351,0,0.3186829015,0.1582807918,0.2642854055,0.3188708081,0.2757010954
0.3293779644,0.8188117235,0.3111263464,0.2347330641,0.1111111111,0.6666666667,0.3333333333,0.5,1,0,0,0.6,0.625,0.5555555556,0,0.5555555556,0.8942064279,0.4009092939,0.8123803523,0.0720104353,0.2432806766,0.2400290563,0.2761333109,0.2920035658,0.3056365938,0.3781625877,0.8123803542,0.4386688642,0.1847357688,0.0321351267,0,0.0975405747,0.439099889,0.3796911659,0,0.4391005395,0.3101384686,0.482661135,0.4381751615,0.3862771326
0.1372592353,0.6075183179,0.1137799301,0.5083395575,0,0.7777777778,0,0,0.6,0,0.6,0.5,1,0.1111111111,0.2222222222,0.5555555556,0.9020458214,0.5029289396,0.6360650829,0.063645477,0.2939832482,0.2890898441,0.2879464986,0.4307462533,0.3346345974,0.6017207032,0.6360650859,0.6920738718,0.766458714,0.0296549626,0,0.7607906249,0.6920237352,0.5962452891,0,0.6920249725,0.5783906897,0.6935426153,0.6932056922,0.6054458492
0.1843836595,0.6866836572,0.1621792992,0.4058404003,0,0.8888888889,0.6666666667,0.4,0.8,0,0.4,0.2,0.875,0.6666666667,0,0.4444444444,0.8684247671,0.4567261411,0.7216706193,0.0589134401,0.2764793486,0.2663731744,0.2819395081,0.3261334689,0.3178857321,0.5630606971,0.7216706197,0.6196406579,0.6161470154,0.0256334333,0,0.8104751973,0.6195439478,0.5195669926,0,0.6195458718,0.4503605158,0.5907735569,0.6210787776,0.5269237088
0.1330431974,0.5992354253,0.1094537221,0.5191161404,0.1111111111,0.1111111111,0.6666666667,0.2,1,1,0.6,0.8,0.5,0.2222222222,0.3333333333,0.5555555556,0.8970828952,0.4889676491,0.6502367577,0.0632586777,0.2908995847,0.2852375574,0.2917506664,0.4319858683,0.3401795603,0.6231718774,0.6502367585,0.7139678834,0.7341261562,0.029068685,0,0.8795696345,0.7137932905,0.6121691164,0,0.7137947714,0.587862695,0.7142896447,0.7153863998,0.6220622794
0.238665148,0.75199108,0.2179391663,0.3212114402,0,0.6666666667,0.3333333333,0.5,0.3,0,0.2,0.2,0.875,0.1111111111,0.3333333333,0.3333333333,0.8364728971,0.4017339509,0.7186188126,0.0503842485,0.2291794922,0.2171723641,0.2294170465,0.4652823742,0.2468933104,0.5375606175,0.7186188173,0.5138059035,0.2367588693,0.0205614506,0,0.6786846471,0.5134729496,0.4241641858,0,0.5134735209,0.3163743179,0.4370429183,0.516640183,0.4307139629
0.0387943491,0.289741956,0.0126364902,0.9199833434,0.2222222222,0.5555555556,0,0.8,0.8,1,0.6,0.5,0.875,0,0.3333333333,0.8888888889,0.8561072056,0.3400025419,0.6516877591,0.0649526395,0.1884861738,0.1829065846,0.207955581,0.8110361152,0.4006830263,0.7132389345,0.6516877591,0.8952128281,0.4772079347,0.0308224835,0,0.8070975485,0.8953332871,0.9514514061,0,0.8953341577,0.6100544192,0.8471827199,0.8958070793,0.9544733835
0.0474984275,0.3386428799,0.0215795216,0.8566299383,0.6666666667,0,0.3333333333,0.4,0,0,0,0.4,1,0,1,0.6666666667,0.8747721387,0.2310624692,0.6123486619,0.0587204752,0.1426952129,0.1431297166,0.2125604433,0.7415400578,0.3822623146,0.7029993114,0.6123486629,0.7622441173,0.3099968637,0.0244196021,0,0.8067566504,0.7625337439,0.6458075709,0,0.7625334228,0.6108308903,0.692219558,0.7628457556,0.654624081
0.2436121925,0.7433896145,0.2230275794,0.3323608146,0.4444444444,0.3333333333,1,0.8,0.1,1,0.4,0.2,1,0.4444444444,0.1111111111,1,0.8580539502,0.7843468522,0.7225846854,0.4313323834,0.6162786222,0.5781932928,0.5332301569,0.6673266918,0.6954001457,0.3873499235,0.7225846852,0.6345559123,0.5248799767,0.4864815293,0,0.6920304507,0.6347065975,0.693766679,0,0.6347070661,0.473943054,0.5835403246,0.6342793645,0.6960469159
0.2856365707,0.7943612615,0.2662037954,0.2663251614,0.1111111111,0.8888888889,0,0.1,0.6,0,0.4,0.6,1,0,0.8888888889,0.1111111111,0.9050184822,0.088339077,0.6960225827,0.0311724666,0.0429628432,0.0531665712,0.1082351408,0.5241411035,0.1841719412,0.4994505711,0.6960225852,0.4387632201,0.0641498486,0.0060879969,0,0.7679958833,0.4380557585,0.3682635887,0,0.4380573358,0.1673623004,0.3317019576,0.4423935926,0.3744069102
0.3450521055,0.83466072,0.3272277659,0.2141528577,0,0.4444444444,1,0.5,0.5,1,0.4,0,0.875,0.1111111111,0.1111111111,0.5555555556,0.1371244778,0.0698541226,0.4669603037,0.04721073,0.1646575354,0.0595458841,0.1465352137,0.3950443362,0.2943079673,0.4119817313,0.4669603064,0.4809633612,0.4036090029,0.0161255741,0,0.1007646202,0.4808641575,0.4130053457,0,0.480865545,0.5016057662,0.5168835244,0.4842970148,0.4223744235
0.1843836595,0.6809493469,0.162192509,0.4132777231,0,0.6666666667,0.3333333333,0.6,0,0,0.4,0.6,0.625,0.1111111111,0.6666666667,0.4444444444,0.868926171,0.4369095727,0.7342967615,0.0607029284,0.2708303647,0.2612258539,0.2881234869,0.3416498048,0.3375924765,0.6063258342,0.7342967657,0.6621192304,0.6391420354,0.0252733158,0,0.734769984,0.6619815594,0.5577676573,0,0.6619832768,0.4870779307,0.6380942365,0.6632750575,0.5658731891
0.1055029495,0.5378305193,0.0811556986,0.5986397076,0.3333333333,0.2222222222,0,0.9,0.9,0,0,0,0.5,0.1111111111,0,0.4444444444,0.8376468511,0.0947048291,0.6724670581,0.0533754335,0.0767011411,0.077826645,0.1747198599,0.3834818723,0.3629734588,0.7019085506,0.6724670606,0.7405108177,0.1943928807,0.016109157,0,0.869128004,0.7410260091,0.6158978774,0,0.7410252493,0.5085789201,0.6875953225,0.7405309405,0.6245203159
0.0950988559,0.5101146862,0.0704769,0.6345202292,0.1111111111,0.5555555556,0.3333333333,0,0.8,0,0.2,0.6,0.875,0.1111111111,0.5555555556,0.5555555556,0.8733195512,0.4736128038,0.7124138831,0.0626698043,0.278348774,0.2690200924,0.2735954107,0.4227046825,0.3497420707,0.6762402176,0.7124138843,0.7197482994,0.6191947324,0.0290730422,0,0.1234477872,0.7194708087,0.6101008174,0,0.7194723804,0.5644777895,0.6797217525,0.7221929673,0.6196515451
0.0885367968,0.4910003186,0.0637319785,0.6592408008,0.4444444444,0,1,0.8,0.9,0,0.2,0.3,0.5,0,0,0.4444444444,0.8749295862,0.1685102944,0.644495418,0.0517055179,0.1106386167,0.1133350432,0.1973742458,0.3588077034,0.3381414242,0.6697225922,0.6444954193,0.6891525841,0.1723035378,0.0169109244,0,0.7705893405,0.6890324653,0.5665538276,0,0.6890326522,0.4718860083,0.5686407296,0.6913573396,0.5747916217
0.2385291468,0.75199108,0.2178031054,0.321186323,0.3333333333,0.4444444444,0,0.1,0.7,1,0.2,0,1,0.2222222222,0.2222222222,0.8888888889,0.069116512,0.1286052598,0.3137892542,0.0535816151,0.1970234908,0.0696140602,0.1169511822,0.6336260349,0.3173153924,0.5204258974,0.3137892555,0.6558765294,0.5012638234,0.0247321356,0,0.6734682766,0.6557824963,0.6941298495,0,0.6557855302,0.5846441574,0.6585153701,0.6560137391,0.7026767417
0.0498274484,0.341510035,0.0239599268,0.8528954135,0.2222222222,0.2222222222,0.3333333333,0.6,0.1,1,0,1,1,0,0.1111111111,1,0.8611660363,0.3999482276,0.8349446844,0.0719139792,0.2467700633,0.2375560828,0.2719538334,0.9343486256,0.4925471111,0.8614712323,0.8349446865,0.9429604194,0.5303636259,0.0333015953,0,0.8106256501,0.9437356889,0.9562093408,0,0.9437375343,0.667602594,0.849507856,0.940673732,0.9534678781
1,1,1,0,0.7777777778,0,0,0.1,1,1,0.2,0.8,1,0.2222222222,0.4444444444,0,0.6044557419,0.0065706512,0.5421562382,0.0094993024,0.0308401659,0.0154745038,0.0721688207,0.0031364826,0.1040054753,0.0596081986,0.5421562374,0.070149924,0.0106863945,0.0001715935,0,0.2983742823,0.0702399703,0.0521310618,0,0.0702391994,0.076563082,0.1154776154,0.0708614923,0.0549071744
0.2984886864,0.804157375,0.2794043439,0.2536145574,0.6666666667,0,0.6666666667,0.7,0,0,0.6,1,0.5,0,0.4444444444,0.1111111111,0.9066121261,0.0915363791,0.7544566914,0.0341646707,0.0580025189,0.0674926835,0.1475364282,0.5160818478,0.2363285539,0.5234020013,0.7544566919,0.4737678658,0.0530473228,0.0055607488,0,0.653722379,0.4737599382,0.377734386,0,0.4737600859,0.2079877294,0.3889233783,0.4747975602,0.3834033416
0.057222515,0.3810130615,0.0315661269,0.8017277961,0.3333333333,0.4444444444,0.3333333333,0.1,1,0,0.4,0.3,1,0,1,0.5555555556,0.8778985692,0.1937962252,0.6992093905,0.0571277481,0.1302995848,0.131999269,0.2207882101,0.5326583533,0.3847378089,0.7306957852,0.6992093925,0.768129418,0.2347377637,0.020968711,0,0.8102315322,0.7678200147,0.6467912458,0,0.7678211589,0.5763866743,0.6787260596,0.7712054903,0.6561262955
0.9722387501,0.9969735585,0.9714879778,0.0039248865,0.6666666667,0.1111111111,0.6666666667,0.8,0.3,0,0,0.8,0.75,1,0,0,0.6390064718,0.068111726,0.547296146,0.0024888364,0.0275010302,0.015704249,0.0137469069,0.0053202759,0.0189202551,0.0408529947,0.5472961483,0.0530368495,0.0056432008,0.0003979287,0,0.4549798712,0.0530624497,0.0379597578,0,0.0530630576,0.0625096376,0.0555088397,0.0526523457,0.0387737047
0.4610271492,0.8916056069,0.4463537002,0.1404313541,0.6666666667,0,0.3333333333,0.5,0.1,1,0.4,0.1,0.875,0.1111111111,0.6666666667,0.2222222222,0.7878026753,0.3423993258,0.7414178756,0.0373225677,0.197973907,0.181117023,0.202151009,0.2244997727,0.2010494352,0.3425749482,0.7414178804,0.3691044064,0.1260469233,0.0148606833,0,0.0946794782,0.3690127029,0.3075145451,0,0.3690141795,0.1945850142,0.3505672214,0.36975553,0.3126846186
0.1000799007,0.5221408092,0.075579844,0.6189224739,0.4444444444,0.1111111111,0.6666666667,0.2,0.3,1,0.6,0.9,0.75,0.5555555556,0.1111111111,0.6666666667,0.8976170224,0.5383946228,0.7333971559,0.0712394488,0.341074071,0.3324625363,0.3379810865,0.6117068535,0.4089683918,0.7019110492,0.733397156,0.7949730386,0.7194350762,0.0332898641,0,0.7813237451,0.7949110396,0.648611546,0,0.7949119974,0.665977506,0.7512285888,0.7964615303,0.6581434225
0.3108987981,0.8099713284,0.2921465125,0.2460860197,0.3333333333,0.2222222222,0.6666666667,0.1,0.2,0,0.4,0.6,0.5,0.2222222222,0.3333333333,0.3333333333,0.8249864532,0.4131353244,0.8019946846,0.0495887116,0.256745408,0.24034328,0.2666032378,0.4374099675,0.2755648799,0.4352572806,0.8019946881,0.4636333679,0.3706147132,0.0197620058,0,0.6664093837,0.4636285102,0.4044991305,0,0.4636298886,0.3106344972,0.464303385,0.4650874438,0.4111587464
0.0436563929,0.3202453011,0.017619225,0.8804436483,0,0.4444444444,1,0.3,0.4,0,0.4,0.7,0.625,0,0.2222222222,0.6666666667,0.8710839175,0.2118414573,0.6189557972,0.0619006725,0.1426816465,0.1426295177,0.2298315902,0.7550541591,0.4111948414,0.7583743038,0.6189557969,0.7982398632,0.3235217747,0.0244497363,0,0.8261996637,0.7982060009,0.6581209012,0,0.7982058324,0.6409901935,0.6961633791,0.8011409736,0.6680599507
0.1767845911,0.6763300414,0.154384199,0.4191908309,0.1111111111,0.8888888889,0.6666666667,0.7,0.7,1,0.2,0.7,1,0,0.8888888889,0.2222222222,0.8829805333,0.1057394454,0.7301546028,0.0452041688,0.0765595244,0.0824895727,0.1765500295,0.2944796641,0.2930760996,0.6437742971,0.7301546054,0.6174325618,0.0926203545,0.0098494578,0,0.7284127652,0.6176040974,0.4730828819,0,0.6176038296,0.3149649831,0.4511200633,0.618739402,0.479701971
0.9277493497,0.9918763938,0.9257886908,0.0105227674,0.2222222222,0.2222222222,0.3333333333,0.1,1,0,0.4,0.8,1,0.1111111111,0.2222222222,0,0.6015189304,0.0251391507,0.3214227175,0.0032978879,0.0144572144,0.0017742281,0.0078955604,0.0083064632,0.0120643902,0.0692284502,0.3214227193,0.0610756149,0.0034090611,0.0004699924,0,0.5260972237,0.0611694746,0.0452291681,0,0.0611690578,0.1304468748,0.0576876693,0.0616547689,0.046313309
0.1228771059,0.5784485505,0.0990021321,0.5460457,0.3333333333,0,0,0.3,0.4,1,0.6,0.4,0.625,0.4444444444,0,0.5555555556,0.9057731404,0.4912866766,0.7001309802,0.0648595687,0.3002754762,0.2957385278,0.3092870922,0.431065181,0.3597902676,0.6563410057,0.7001309846,0.7218049169,0.7911339265,0.0290341988,0,0.1206629801,0.721692143,0.607022075,0,0.7216946782,0.5690058151,0.6927306437,0.723305297,0.6160421289
0.6290226612,0.9420197515,0.6189251454,0.0751214547,0.3333333333,0.2222222222,0,0.7,0.9,0,1,0.4,0.875,0.6666666667,0.1111111111,0,0.8855801897,0.0765028133,0.7069722652,0.0113365919,0.0109079317,0.0214225203,0.0238875864,0.0393891249,0.0466063599,0.2401247834,0.7069722694,0.2143287935,0.0158554102,0.0016001831,0,0.5275422462,0.2137741114,0.1647994216,0,0.2137758048,0.0577865627,0.1642359196,0.2157261846,0.1682073445
0.1667885011,0.6611181905,0.144117546,0.4389210198,0,1,0.6666666667,0.6,1,1,0.2,0.3,1,0,0.6666666667,0.2222222222,0.9120674162,0.1090343697,0.6889672308,0.046325197,0.07394435,0.0830932992,0.1748092469,0.2991153011,0.2922941894,0.6867135726,0.6889672341,0.6334241799,0.0843962797,0.0100672628,0,0.7329523673,0.6326446041,0.4794139199,0,0.6326459686,0.3168142753,0.4456420066,0.6375262557,0.4866887335
0.5456029104,0.9199585855,0.5332437709,0.1037193224,0.1111111111,0,0,0.6,0.8,1,0.2,0,0.125,0.1111111111,0.2222222222,0.2222222222,0.194760005,0.031196696,0.1220992289,0.0205244886,0.0898908875,0.0185007815,0.056917434,0.1971168085,0.1197176433,0.223967488,0.1220992294,0.2598222347,0.0759704163,0.0060571706,0,0.5528164813,0.2597904989,0.2152424215,0,0.2597910642,0.3299434673,0.2487648062,0.2623499304,0.220996784
0.9855328698,0.998407136,0.9851508691,0.0021058754,0.4444444444,0,0.6666666667,0.9,0.1,0,0,0.6,1,0.2222222222,0.5555555556,0,0.6296995057,0.0268340691,0.5606142804,0.0068389913,0.030029053,0.0170062042,0.0563782871,0.0048400596,0.0846836858,0.0656907533,0.5606142826,0.0759532721,0.021413605,0,0,0.4326199854,0.0760663167,0.0551350859,0,0.0760649651,0.0905310547,0.1081146493,0.0767967148,0.0580553354
0.1123540112,0.5547945205,0.0882031244,0.576634433,0,0.4444444444,0.6666666667,0,0.3,1,0,0.4,0.375,0,0.4444444444,0.3333333333,0.8820638513,0.1334292126,0.7250346311,0.051630933,0.0962480085,0.100760965,0.1991880756,0.5757493069,0.3352989849,0.689666252,0.7250346328,0.657736911,0.1154096611,0.0135036948,0,0.7687932832,0.6581450583,0.5480041662,0,0.6581451572,0.3585162683,0.5141173082,0.6594259883,0.5546174083
0.9175662581,0.9906021026,0.915323891,0.0121897535,0,0.4444444444,0,0.3,1,0,0.6,1,0.875,0.2222222222,0.3333333333,0,0.6478262421,0.0270644985,0.5743666976,0.0090964214,0.0313709142,0.0197106868,0.0650291808,0.0087339062,0.096247613,0.1007898903,0.5743667008,0.117105266,0.0168405082,0.000282488,0,0.4637533072,0.1173081393,0.0789337814,0,0.1173063151,0.1091688065,0.1386493744,0.1170490344,0.0810939001
0.1858796729,0.6806307741,0.1637208823,0.4136743098,0.1111111111,0.5555555556,1,0.4,0,0,0.2,0.7,0.875,0.2222222222,0.1111111111,0.4444444444,0.8698061685,0.4371373226,0.7741711861,0.0608150411,0.2733228053,0.2637004329,0.2927430945,0.33911029,0.3397829883,0.60956096,0.774171186,0.6567262708,0.6809218511,0.0259712166,0,0.7284042881,0.6567208463,0.5420220258,0,0.6567232995,0.4764737534,0.6148971748,0.65748901,0.5488755055
0.6273396461,0.9416215355,0.61720523,0.0755841392,0.2222222222,0.4444444444,0,0.2,0.4,1,0.4,0.7,0.875,0,0,0,0.9487441291,0.0395145725,0.8227407385,0.020189369,0.0238825782,0.0388902985,0.1143417716,0.0425812775,0.1749370434,0.3457521426,0.822740739,0.2890669325,0.0363954628,0.0011947019,0,0.5436589618,0.2885228906,0.2048570291,0,0.2885234432,0.0881526496,0.2509768658,0.2901583873,0.2098127102
0.126889142,0.5859350112,0.1031222672,0.5363332915,0.3333333333,0.2222222222,0.6666666667,1,1,1,0.8,0.3,1,0.8888888889,0.1111111111,0.5555555556,0.909861893,0.5384496622,0.787839339,0.0639936372,0.3157916962,0.31118569,0.3003949534,0.4262994257,0.3459351495,0.6330971557,0.7878393406,0.7184664759,0.7859215365,0.0295158533,0,0.7620070755,0.7183445988,0.6005048337,0,0.7183458227,0.5863916535,0.6947642008,0.7201453394,0.6101135537
0.1871886847,0.6901083147,0.1650709234,0.401402595,0,1,0.3333333333,0.9,0,1,0.8,0.6,1,0.5555555556,0.2222222222,0.4444444444,0.8768837552,0.4626196836,0.7159999471,0.05995738,0.27990131,0.2711301587,0.2862580976,0.3301926644,0.323557855,0.5723555358,0.7159999491,0.638286761,0.6042427135,0.025647937,0,0.7252838485,0.638184033,0.5412406606,0,0.638185516,0.4597281218,0.6193061059,0.6396839147,0.5488064554
0.1856076705,0.6892322396,0.1634447976,0.4025170037,0.3333333333,0.1111111111,0,0.7,0.8,0,1,0.9,0.625,0.2222222222,0.1111111111,0.4444444444,0.9073184126,0.4984973706,0.6770499587,0.0541351539,0.2650029798,0.2627762221,0.24321058,0.2593253447,0.2694670146,0.5688115196,0.6770499622,0.6601331815,0.1805141901,0.0228795192,0,0.8188580988,0.6592977884,0.5497706989,0,0.6593002296,0.5077918834,0.6225336321,0.6635080139,0.5597334525
0.4510310593,0.8865084422,0.4360962941,0.1470384887,0.7777777778,0,0.6666666667,1,0.7,1,0.8,0.3,0.875,0.8888888889,0.1111111111,0.2222222222,0.7671592379,0.3953201971,0.6380542528,0.0294864771,0.1868306602,0.168047581,0.1349569014,0.2180732384,0.1071701919,0.2653689439,0.6380542546,0.2923092236,0.1505167897,0.0147521918,0,0.6898671759,0.2922533867,0.2603097816,0,0.2922546304,0.1295267774,0.2477976818,0.2933926673,0.2641004864
0.3455111096,0.8356164384,0.3276993556,0.2129432683,0.7777777778,0.1111111111,1,0.8,0,0,0.8,0,1,0.2222222222,0.3333333333,0.8888888889,0.0925816892,0.1542173379,0.6910345538,0.0522468395,0.2158806131,0.0848569211,0.1349206663,0.5393184306,0.3227701167,0.4478978534,0.6910345571,0.5862809037,0.5153454676,0.0226247342,0,0.6353539493,0.5865572052,0.6103761427,0,0.5865589782,0.5091837709,0.586143971,0.5856230117,0.6183790168
0.0857997722,0.4776999044,0.0609169712,0.6765253716,0.8888888889,0,0.3333333333,0.4,0.7,1,0.8,0.5,0.75,0.8888888889,0,0.7777777778,0.8677410341,0.6073002198,0.6394690323,0.0669637263,0.37101932,0.3539045437,0.3221963582,0.6533681494,0.3764787361,0.6238002086,0.6394690352,0.7491562263,0.7783860391,0.0348949387,0,0.1286534193,0.7490984303,0.6500121706,0,0.7490993821,0.6992786142,0.774205493,0.7513352599,0.6605099036
0.3611682505,0.8449346926,0.3437862444,0.2008381199,0,0.4444444444,1,0.5,1,1,0,0.1,1,0.8888888889,0.1111111111,0.1111111111,0.8764982152,0.2185730985,0.6617911586,0.0282919387,0.0920500501,0.0962215835,0.1080130317,0.2815957169,0.1529927174,0.3407535539,0.6617911603,0.4146461605,0.0529762733,0.0075681512,0,0.6311244725,0.4147088339,0.3600263331,0,0.4147093225,0.1800701892,0.3797212047,0.415049449,0.3649302113
0.0527174745,0.3614208347,0.0269413776,0.8271701555,0,0.5555555556,0.6666666667,1,0.8,0,0,1,0.75,0.4444444444,0.1111111111,0.7777777778,0.8359989709,0.531704009,0.6233536878,0.0748922805,0.3383068039,0.3168898596,0.315669025,0.7901529969,0.4185680588,0.6271648065,0.6233536877,0.7950898442,0.6340248839,0.0392241371,0,0.8112786082,0.795228437,0.6922527911,0,0.7952294115,0.7416974439,0.8081158087,0.796990758,0.7016076811
0.1893477041,0.6896304556,0.1783348789,0.3834861294,0,0.8888888889,0.6666666667,0.4,0.3,0,0.8,0.6,0.875,0.1111111111,0.8888888889,0.4444444444,0.8726236073,0.4411303055,0.7396066865,0.0601127099,0.2747332429,0.2655308468,0.2929942646,0.3327073956,0.3380273312,0.5802749387,0.7396066912,0.6457679683,0.6387773341,0.0248187396,0,0.7142319044,0.6455176869,0.5416964974,0,0.6455199137,0.4557552216,0.6249440806,0.6473984332,0.5510894163
0.1688285195,0.6643835616,0.1565321117,0.4150676511,0.1111111111,0.3333333333,0.6666666667,0.5,0.3,1,1,0.6,1,0.1111111111,1,0.4444444444,0.9059367009,0.4941000448,0.7151666144,0.0584927648,0.2783264194,0.2750833149,0.2690713527,0.264649145,0.3071154064,0.6215446006,0.7151666159,0.7065812402,0.1895580654,0.0239575702,0,0.7285994528,0.7058388092,0.5667056142,0,0.7058412417,0.5020215388,0.6238681039,0.7093448532,0.5760517298
0.0776056985,0.4544440905,0.059568251,0.6778618688,0,0,0.6666666667,0.6,0.9,1,0.8,0.8,1,0.1111111111,0.2222222222,0.8888888889,0.8481793558,0.7032401109,0.6855774106,0.0753099307,0.4160677286,0.39094591,0.3141069452,0.6928841556,0.3868067106,0.597583344,0.6855774136,0.8878423439,0.7452954733,0.0421660998,0,0.8857806285,0.8877700744,0.9186150949,0,0.8877711624,0.5892062532,0.7922159251,0.8878001392,0.9210185055
0.039661357,0.3004937878,0.0192559186,0.8706466346,0.5555555556,0,0.6666666667,0.8,0.1,0,1,0.3,0.625,0,0,0.6666666667,0.8748660034,0.2219876894,0.6870540738,0.0603094367,0.1470225086,0.1471667862,0.2311749419,0.7468416074,0.4046803312,0.7258638242,0.6870540773,0.7807771163,0.3178643224,0.0243388996,0,0.8121831254,0.7812107432,0.6474113238,0,0.7812099224,0.6003644229,0.6760231209,0.7821431159,0.6558858476
0.6014314129,0.9349315068,0.6163082849,0.0763561613,0.2222222222,0.2222222222,0.3333333333,0.8,0.4,0,0.2,0.6,0.75,0.1111111111,0.7777777778,0.1111111111,0.6973525308,0.2595398249,0.6421950534,0.0162999113,0.1183978211,0.0988032836,0.0820872132,0.1310963005,0.0661496595,0.1684872482,0.6421950558,0.1966288898,0.034641587,0.0078144151,0,0.5281363753,0.1966071613,0.1738905447,0,0.1966084544,0.0311315817,0.1701202375,0.196995545,0.1761913638
0.1026979243,0.5303440586,0.0862388278,0.5828938932,0.2222222222,0.1111111111,0,0,0.9,0,0.2,0.3,1,0,0.1111111111,0.3333333333,0.8896405231,0.1309258158,0.7149044291,0.0519882025,0.094874652,0.1003362567,0.2006454028,0.5643882876,0.334280405,0.7062212397,0.71490443,0.6704997303,0.1227201656,0.0138072951,0,0.767793182,0.6694468361,0.5482832715,0,0.6694489239,0.3437582894,0.5023338098,0.6754279024,0.5570857702
0.0768066913,0.4467187002,0.058734713,0.6875716335,0.7777777778,0.1111111111,0.3333333333,0.1,0.2,1,0.6,0.1,0.875,0.2222222222,0.5555555556,0.8888888889,0.8517231462,0.6853288231,0.7269517211,0.1021774942,0.4262994032,0.4012236969,0.3423012609,0.7047894704,0.4367903979,0.6001967332,0.7269517231,0.8834056456,0.7140377728,0.0766510994,0,0.7845592289,0.8834352713,0.93430807,0,0.883435882,0.5812147515,0.7961532563,0.8841419396,0.9368350013
